filename	acq_time
anat/sub-BigBrain_rez-300um_space-PD25_histology.nii.gz	2017-08-18T09:33:57
anat/sub-BigBrain_rez-500um_space-PD25_histology.nii.gz	2017-08-18T09:33:57
anat/sub-BigBrain_rez-1mm_space-PD25_histology.nii.gz	2017-08-18T09:33:57
anat/sub-BigBrain_rez-300um_space-ICBM2009asym_histology.nii.gz	2017-08-18T09:33:57
anat/sub-BigBrain_rez-500um_space-ICBM2009asym_histology.nii.gz	2017-08-18T09:33:57
anat/sub-BigBrain_rez-1mm_space-ICBM2009asym_histology.nii.gz	2017-08-18T09:33:57
anat/sub-BigBrain_rez-300um_space-ICBM2009sym_histology.nii.gz	2017-08-18T09:33:57
anat/sub-BigBrain_rez-500um_space-ICBM2009sym_histology.nii.gz	2017-08-18T09:33:57
anat/sub-BigBrain_rez-1mm_space-ICBM2009sym_histology.nii.gz	2017-08-18T09:33:57
anat/sub-BigBrain_rez-300um_space-ICBMoriginal_atlas.nii.gz	2017-08-18T09:33:5
anat/sub-BigBrain_rez-500um_space-ICBMoriginal_atlas.nii.gz	2017-08-18T09:33:57
